,filename,axial_samples,lateral_samples,initial_radius,final_radius,initial_angle,final_angle,f0,timestamp_id,datapath,probe,scanner,target,f0_mhz,span_deg,focus_cm,v,harm
8481,verasonics.20170501112437_channelData_part40_0.mat,720,70,230.46578227344364,950.4657822734436,-0.15053464798451094,0.15053464798451094,1893939.393939394,20170501112437,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501112323/preset6_acq1/20170501112437_channelData_part41.bin,c52v,verasonics,phantom,1.9,17.25,6.0,3.0,0
8485,verasonics.20170519141908_channelData_part5_0.mat,960,70,305.3118127243136,1265.3118127243135,-0.15053464798451094,0.15053464798451094,2192982.456140351,20170519141908,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_051917/acq051917_phtm/session_20170519141800/preset3_acq1/20170519141908_channelData_part5.bin,c52v,verasonics,phantom,2.2,17.25,6.0,20.5,0
8486,verasonics.20170817132637_channelData_part16_1.mat,1920,100,797.5199815064598,2717.5199815064598,-0.259181393921158,0.259181393921158,4716981.132075472,20170817132637,/getlab/wjl11/study_quantitative_coherence/data/verasonics/pre_fetal_study_081817/fetal_shallow/session_20170817132534/preset1_acq1/20170817132637_channelData_part1.bin,c52v,verasonics,phantom,4.7,29.7,6.0,10.0,1
8487,verasonics.20170817132637_channelData_part5_0.mat,960,100,398.75999075323836,1358.7599907532385,-0.259181393921158,0.259181393921158,2358490.566037736,20170817132637,/getlab/wjl11/study_quantitative_coherence/data/verasonics/pre_fetal_study_081817/fetal_shallow/session_20170817132534/preset1_acq1/20170817132637_channelData_part1.bin,c52v,verasonics,phantom,2.4,29.7,6.0,45.0,0
8489,verasonics.20170501121000_channelData_part42_1.mat,1920,70,611.4342854389747,2531.4342854389747,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170501121000,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq1/20170501121000_channelData_part41.bin,c52v,verasonics,phantom,4.7,17.25,6.0,3.0,1
8504,verasonics.20171105102945_channelData_part9_1.mat,1472,160,620.8190967125548,2092.8190967125547,-0.4856378643674221,0.4856378643674221,4716981.132075472,20171105102945,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_110517/acq110517_phtm/liver1_wide_slow/session_20171105102523/preset1_acq4/20171105102945_channelData_part1.bin,c52v,verasonics,phantom,4.7,55.65,6.0,6.0,1
8505,verasonics.20180203111540_channelData_part5_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180203111540,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1_wide_slow/session_20180203111217/preset1_acq3/20180203111540_channelData_part1.bin,c52v,verasonics,phantom,4.7,55.65,6.0,10.0,1
8508,verasonics.20170501121000_channelData_part33_0.mat,960,70,305.71714271948736,1265.7171427194874,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170501121000,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq1/20170501121000_channelData_part41.bin,c52v,verasonics,phantom,2.4,17.25,6.0,9.0,0
8512,verasonics.20180206194329_channelData_part13_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180206194329,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_phtm/liver1_wide_slow_highV/session_20180206193251/preset1_acq9/20180206194329_channelData_part1.bin,c52v,verasonics,cluttered phantom,2.4,55.65,6.0,2.0,0
8517,verasonics.20180203112845_channelData_part2_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180203112845,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1_wide_slow/session_20180203111217/preset1_acq12/20180203112845_channelData_part1.bin,c52v,verasonics,phantom,2.4,55.65,6.0,30.0,0
8521,verasonics.20170904130117_channelData_part12_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170904130117,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_090417/acq090417_phtm/liver1&2/session_20170904130014/preset1_acq1/20170904130117_channelData_part1.bin,c52v,verasonics,phantom,4.7,17.25,6.0,40.0,1
8526,verasonics.20170501121512_channelData_part14_0.mat,944,70,304.8135576544667,1248.8135576544666,-0.15053464798451094,0.15053464798451094,2016129.0322580645,20170501121512,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501121239/preset7_acq2/20170501121512_channelData_part41.bin,c52v,verasonics,phantom,2.0,17.25,8.5,21.0,0
8529,verasonics.20170904130117_channelData_part17_1.mat,1920,70,609.6271153089334,2529.6271153089333,-0.15053464798451094,0.15053464798451094,3968253.9682539683,20170904130117,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_090417/acq090417_phtm/liver1&2/session_20170904130014/preset1_acq1/20170904130117_channelData_part1.bin,c52v,verasonics,phantom,4.0,17.25,5.0,25.0,1
8532,verasonics.20180206193538_channelData_part12_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180206193538,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_phtm/liver1_wide_slow_highV/session_20180206193251/preset1_acq2/20180206193538_channelData_part1.bin,c52v,verasonics,cluttered phantom,2.4,55.65,6.0,3.0,0
8557,verasonics.20180206192314_channelData_part6_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180206192314,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_pork/liver1_wide_slow_highV/session_20180206191106/preset1_acq9/20180206192314_channelData_part1.bin,c52v,verasonics,cluttered phantom,4.7,55.65,6.0,30.0,1
8561,verasonics.20170904130300_channelData_part15_0.mat,960,70,304.8135576544667,1264.8135576544666,-0.15053464798451094,0.15053464798451094,1984126.9841269841,20170904130300,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_090417/acq090417_phtm/liver1&2/session_20170904130014/preset2_acq2/20170904130300_channelData_part1.bin,c52v,verasonics,phantom,2.0,17.25,5.0,37.0,0
8565,verasonics.20170519141211_channelData_part30_1.mat,1920,70,611.4342854389747,2531.4342854389747,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170519141211,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_051917/acq051917_phtm/session_20170519140922/preset1_acq1/20170519141211_channelData_part31.bin,c52v,verasonics,phantom,4.7,17.25,6.0,7.0,1
8569,verasonics.20170904130117_channelData_part5_1.mat,1920,70,609.6271153089334,2529.6271153089333,-0.15053464798451094,0.15053464798451094,3968253.9682539683,20170904130117,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_090417/acq090417_phtm/liver1&2/session_20170904130014/preset1_acq1/20170904130117_channelData_part1.bin,c52v,verasonics,phantom,4.0,17.25,5.0,55.0,1
8572,verasonics.20180206192525_channelData_part5_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180206192525,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_pork/liver1_wide_slow_highV/session_20180206191106/preset1_acq11/20180206192525_channelData_part1.bin,c52v,verasonics,cluttered phantom,4.7,55.65,6.0,40.0,1
8574,verasonics.20171105103132_channelData_part3_0.mat,736,160,310.4095483562778,1046.4095483562778,-0.4856378643674221,0.4856378643674221,2358490.566037736,20171105103132,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_110517/acq110517_phtm/liver1_wide_slow/session_20171105102523/preset1_acq6/20171105103132_channelData_part1.bin,c52v,verasonics,phantom,2.4,55.65,6.0,20.0,0
8587,verasonics.20171105103234_channelData_part3_1.mat,1472,160,620.8190967125548,2092.8190967125547,-0.4856378643674221,0.4856378643674221,4716981.132075472,20171105103234,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_110517/acq110517_phtm/liver1_wide_slow/session_20171105102523/preset1_acq7/20171105103234_channelData_part1.bin,c52v,verasonics,phantom,4.7,55.65,6.0,20.0,1
8592,verasonics.20171105103132_channelData_part10_0.mat,736,160,310.4095483562778,1046.4095483562778,-0.4856378643674221,0.4856378643674221,2358490.566037736,20171105103132,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_110517/acq110517_phtm/liver1_wide_slow/session_20171105102523/preset1_acq6/20171105103132_channelData_part1.bin,c52v,verasonics,phantom,2.4,55.65,6.0,5.0,0
8593,verasonics.20170817132637_channelData_part14_0.mat,960,100,398.75999075323836,1358.7599907532385,-0.259181393921158,0.259181393921158,2358490.566037736,20170817132637,/getlab/wjl11/study_quantitative_coherence/data/verasonics/pre_fetal_study_081817/fetal_shallow/session_20170817132534/preset1_acq1/20170817132637_channelData_part1.bin,c52v,verasonics,phantom,2.4,29.7,6.0,14.0,0
8595,verasonics.20170905103917_channelData_part11_1.mat,1920,70,609.6271153089334,2529.6271153089333,-0.15053464798451094,0.15053464798451094,3623188.405797102,20170905103917,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_090517/acq090517_phtm/liver1&3/session_20170905103635/preset1_acq1/20170905103917_channelData_part1.bin,c52v,verasonics,phantom,3.6,17.25,6.0,40.0,1
8596,verasonics.20180203111815_channelData_part5_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180203111815,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1_wide_slow/session_20180203111217/preset1_acq5/20180203111815_channelData_part1.bin,c52v,verasonics,phantom,4.7,55.65,6.0,10.0,1
8601,verasonics.20170519141908_channelData_part6_0.mat,960,70,305.764274114275,1265.7642741142752,-0.15053464798451094,0.15053464798451094,2403846.153846153,20170519141908,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_051917/acq051917_phtm/session_20170519141800/preset3_acq1/20170519141908_channelData_part5.bin,c52v,verasonics,phantom,2.4,17.25,6.0,20.5,0
8609,verasonics.20171105102738_channelData_part10_0.mat,736,160,310.4095483562778,1046.4095483562778,-0.4856378643674221,0.4856378643674221,2358490.566037736,20171105102738,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_110517/acq110517_phtm/liver1_wide_slow/session_20171105102523/preset1_acq2/20171105102738_channelData_part1.bin,c52v,verasonics,phantom,2.4,55.65,6.0,5.0,0
8624,verasonics.20170501120629_channelData_part5_1.mat,2048,70,1219.2542306178668,3267.254230617866,-0.15053464798451094,0.15053464798451094,6097560.975609756,20170501120629,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120426/preset5_acq3/20170501120629_channelData_part1.bin,c52v,verasonics,phantom,6.1,17.25,8.5,30.0,1
8625,verasonics.20180203112107_channelData_part6_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180203112107,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1_wide_slow/session_20180203111217/preset1_acq7/20180203112107_channelData_part1.bin,c52v,verasonics,phantom,4.7,55.65,6.0,9.0,1
8638,verasonics.20170501112437_channelData_part29_1.mat,1792,70,576.3152761469298,2368.3152761469296,-0.15053464798451094,0.15053464798451094,4032258.064516129,20170501112437,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501112323/preset6_acq1/20170501112437_channelData_part41.bin,c52v,verasonics,phantom,4.0,17.25,6.0,11.0,1
8641,verasonics.20170501121416_channelData_part31_0.mat,768,70,243.85084612357338,1011.8508461235733,-0.15053464798451094,0.15053464798451094,1893939.393939394,20170501121416,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501121239/preset7_acq1/20170501121416_channelData_part41.bin,c52v,verasonics,phantom,1.9,17.25,8.5,9.0,0
8659,verasonics.20180206192525_channelData_part1_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180206192525,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_pork/liver1_wide_slow_highV/session_20180206191106/preset1_acq11/20180206192525_channelData_part1.bin,c52v,verasonics,cluttered phantom,4.7,55.65,6.0,70.0,1
8681,verasonics.20170501121129_channelData_part34_1.mat,1920,70,611.5474007864651,2531.547400786465,-0.15053464798451094,0.15053464798451094,3787878.787878788,20170501121129,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq3/20170501121129_channelData_part41.bin,c52v,verasonics,phantom,3.8,17.25,6.0,7.0,1
8691,verasonics.20171105102945_channelData_part7_0.mat,736,160,310.4095483562778,1046.4095483562778,-0.4856378643674221,0.4856378643674221,2358490.566037736,20171105102945,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_110517/acq110517_phtm/liver1_wide_slow/session_20171105102523/preset1_acq4/20171105102945_channelData_part1.bin,c52v,verasonics,phantom,2.4,55.65,6.0,8.0,0
8697,verasonics.20170905104102_channelData_part21_1.mat,1920,70,609.6271153089334,2529.6271153089333,-0.15053464798451094,0.15053464798451094,3623188.405797102,20170905104102,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_090517/acq090517_phtm/liver1&3/session_20170905103635/preset2_acq2/20170905104102_channelData_part1.bin,c52v,verasonics,phantom,3.6,17.25,6.0,25.0,1
8700,verasonics.20180206192414_channelData_part3_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180206192414,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_pork/liver1_wide_slow_highV/session_20180206191106/preset1_acq10/20180206192414_channelData_part1.bin,c52v,verasonics,cluttered phantom,2.4,55.65,6.0,60.0,0
8703,verasonics.20180203112107_channelData_part14_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180203112107,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1_wide_slow/session_20180203111217/preset1_acq7/20180203112107_channelData_part1.bin,c52v,verasonics,phantom,2.4,55.65,6.0,1.6,0
8707,verasonics.20170504104607_channelData_part10_0.mat,1920,70,613.8851179679319,2533.8851179679323,-0.15053464798451094,0.15053464798451094,3787878.787878788,20170504104607,/getlab/wjl11/study_quantitative_coherence/data/verasonics/session_20170504104534/preset9_acq1/20170504104607_channelData_part1.bin,c52v,verasonics,phantom,3.8,17.25,6.0,15.0,0
8710,verasonics.20170501112437_channelData_part36_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170501112437,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501112323/preset6_acq1/20170501112437_channelData_part41.bin,c52v,verasonics,phantom,2.4,17.25,6.0,7.0,0
8716,verasonics.20170519141908_channelData_part3_1.mat,1920,70,611.4531379968896,2531.453137996889,-0.15053464798451094,0.15053464798451094,3623188.405797102,20170519141908,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_051917/acq051917_phtm/session_20170519141800/preset3_acq1/20170519141908_channelData_part5.bin,c52v,verasonics,phantom,3.6,17.25,6.0,20.5,1
8717,verasonics.20170728083851_channelData_part31_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083851,/getlab/wjl11/study_quantitative_coherence/data/verasonics/phantom_postbackplane_072817/session_20170728083642/preset1_acq3/20170728083851_channelData_part1.bin,c52v,verasonics,phantom,4.7,17.25,6.0,7.0,1
8731,verasonics.20180206191339_channelData_part1_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180206191339,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_pork/liver1_wide_slow_highV/session_20180206191106/preset1_acq2/20180206191339_channelData_part1.bin,c52v,verasonics,cluttered phantom,4.7,55.65,6.0,70.0,1
8738,verasonics.20170501121000_channelData_part8_1.mat,1920,70,611.6982212497855,2531.6982212497846,-0.15053464798451094,0.15053464798451094,4032258.064516129,20170501121000,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq1/20170501121000_channelData_part41.bin,c52v,verasonics,phantom,4.0,17.25,6.0,25.0,1
8740,verasonics.20170504104716_channelData_part3_1.mat,1920,70,611.4342854389747,2531.4342854389747,-0.15053464798451094,0.15053464798451094,3571428.571428572,20170504104716,/getlab/wjl11/study_quantitative_coherence/data/verasonics/session_20170504104534/preset9_acq3/20170504104716_channelData_part1.bin,c52v,verasonics,phantom,3.6,17.25,6.0,15.0,1
